calibration_index,sample_id,input_file,reference_file,selection
721,5860,images/img_5860_SR11.1_RMSE0.0351_SSIM0.8258.JPEG,img_5860_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
722,5861,images/img_5861_SR10.5_RMSE0.0524_SSIM0.7896.JPEG,img_5861_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
723,5869,images/img_5869_SR11.3_RMSE0.0497_SSIM0.5799.JPEG,img_5869_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
724,5874,images/img_5874_SR10.0_RMSE0.0201_SSIM0.9064.JPEG,img_5874_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
725,5879,images/img_5879_SR9.3_RMSE0.0396_SSIM0.7776.JPEG,img_5879_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
726,5889,images/img_5889_SR11.6_RMSE0.0382_SSIM0.8206.JPEG,img_5889_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
727,5902,images/img_5902_SR10.7_RMSE0.0268_SSIM0.7679.JPEG,img_5902_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
728,5903,images/img_5903_SR12.4_RMSE0.0619_SSIM0.7027.JPEG,img_5903_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
729,5909,images/img_5909_SR9.6_RMSE0.0439_SSIM0.7661.JPEG,img_5909_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
730,5931,images/img_5931_SR9.1_RMSE0.0305_SSIM0.8262.JPEG,img_5931_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
731,5935,images/img_5935_SR12.5_RMSE0.0382_SSIM0.8434.JPEG,img_5935_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
732,5937,images/img_5937_SR8.2_RMSE0.0431_SSIM0.8394.JPEG,img_5937_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
733,5949,images/img_5949_SR11.5_RMSE0.0184_SSIM0.8929.JPEG,img_5949_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
734,5950,images/img_5950_SR10.5_RMSE0.0264_SSIM0.8485.JPEG,img_5950_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
735,5954,images/img_5954_SR10.1_RMSE0.0549_SSIM0.7045.JPEG,img_5954_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
736,5956,images/img_5956_SR12.7_RMSE0.0444_SSIM0.7980.JPEG,img_5956_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
737,5963,images/img_5963_SR9.1_RMSE0.0304_SSIM0.8454.JPEG,img_5963_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
738,5972,images/img_5972_SR9.1_RMSE0.0334_SSIM0.7966.JPEG,img_5972_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
739,5973,images/img_5973_SR9.0_RMSE0.0107_SSIM0.9467.JPEG,img_5973_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
740,5982,images/img_5982_SR9.6_RMSE0.0715_SSIM0.6384.JPEG,img_5982_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
741,5993,images/img_5993_SR11.9_RMSE0.0779_SSIM0.6786.JPEG,img_5993_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
742,5999,images/img_5999_SR10.5_RMSE0.0393_SSIM0.8366.JPEG,img_5999_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
743,6000,images/img_6000_SR8.5_RMSE0.0442_SSIM0.6990.JPEG,img_6000_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
744,6010,images/img_6010_SR10.1_RMSE0.0558_SSIM0.7391.JPEG,img_6010_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
745,6015,images/img_6015_SR15.1_RMSE0.0850_SSIM0.7312.JPEG,img_6015_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
746,6021,images/img_6021_SR11.5_RMSE0.0601_SSIM0.5378.JPEG,img_6021_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
747,6022,images/img_6022_SR9.6_RMSE0.0291_SSIM0.8357.JPEG,img_6022_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
748,6026,images/img_6026_SR10.7_RMSE0.0521_SSIM0.7071.JPEG,img_6026_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
749,6033,images/img_6033_SR8.0_RMSE0.0215_SSIM0.9275.JPEG,img_6033_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
750,6043,images/img_6043_SR8.9_RMSE0.0262_SSIM0.8533.JPEG,img_6043_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
751,6046,images/img_6046_SR8.6_RMSE0.0637_SSIM0.7501.JPEG,img_6046_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
752,6061,images/img_6061_SR13.1_RMSE0.0717_SSIM0.6248.JPEG,img_6061_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
753,6075,images/img_6075_SR9.3_RMSE0.0326_SSIM0.7455.JPEG,img_6075_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
754,6079,images/img_6079_SR12.4_RMSE0.0530_SSIM0.6968.JPEG,img_6079_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
755,6088,images/img_6088_SR10.2_RMSE0.0634_SSIM0.6573.JPEG,img_6088_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
756,6090,images/img_6090_SR9.6_RMSE0.0669_SSIM0.7232.JPEG,img_6090_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
757,6094,images/img_6094_SR8.6_RMSE0.0439_SSIM0.7907.JPEG,img_6094_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
758,6097,images/img_6097_SR10.5_RMSE0.0721_SSIM0.5756.JPEG,img_6097_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
759,6100,images/img_6100_SR10.7_RMSE0.0519_SSIM0.7609.JPEG,img_6100_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
760,6107,images/img_6107_SR9.0_RMSE0.0658_SSIM0.6332.JPEG,img_6107_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
761,6111,images/img_6111_SR11.6_RMSE0.0515_SSIM0.6357.JPEG,img_6111_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
762,6117,images/img_6117_SR8.5_RMSE0.0517_SSIM0.7437.JPEG,img_6117_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
763,6121,images/img_6121_SR6.8_RMSE0.0279_SSIM0.8530.JPEG,img_6121_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
764,6123,images/img_6123_SR9.5_RMSE0.0189_SSIM0.9056.JPEG,img_6123_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
765,6129,images/img_6129_SR9.7_RMSE0.0498_SSIM0.6812.JPEG,img_6129_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
766,6130,images/img_6130_SR9.4_RMSE0.0384_SSIM0.7965.JPEG,img_6130_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
767,6131,images/img_6131_SR8.9_RMSE0.0504_SSIM0.7689.JPEG,img_6131_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
768,6132,images/img_6132_SR9.8_RMSE0.0592_SSIM0.6975.JPEG,img_6132_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
769,6133,images/img_6133_SR11.2_RMSE0.0893_SSIM0.7085.JPEG,img_6133_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
770,6136,images/img_6136_SR8.9_RMSE0.0455_SSIM0.7869.JPEG,img_6136_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
771,6137,images/img_6137_SR10.6_RMSE0.0300_SSIM0.8461.JPEG,img_6137_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
772,6140,images/img_6140_SR10.4_RMSE0.0338_SSIM0.8171.JPEG,img_6140_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
773,6141,images/img_6141_SR9.5_RMSE0.0555_SSIM0.7175.JPEG,img_6141_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
774,6146,images/img_6146_SR9.2_RMSE0.0489_SSIM0.6984.JPEG,img_6146_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
775,6157,images/img_6157_SR9.6_RMSE0.0572_SSIM0.7179.JPEG,img_6157_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
776,6164,images/img_6164_SR9.9_RMSE0.0490_SSIM0.7614.JPEG,img_6164_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
777,6179,images/img_6179_SR8.0_RMSE0.0238_SSIM0.8832.JPEG,img_6179_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
778,6190,images/img_6190_SR7.3_RMSE0.0347_SSIM0.8383.JPEG,img_6190_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
779,6195,images/img_6195_SR9.4_RMSE0.0326_SSIM0.8208.JPEG,img_6195_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
780,6198,images/img_6198_SR8.1_RMSE0.0430_SSIM0.8301.JPEG,img_6198_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
781,6212,images/img_6212_SR10.3_RMSE0.0486_SSIM0.7695.JPEG,img_6212_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
782,6217,images/img_6217_SR11.0_RMSE0.0321_SSIM0.8195.JPEG,img_6217_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
783,6263,images/img_6263_SR11.1_RMSE0.0578_SSIM0.7244.JPEG,img_6263_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
784,6270,images/img_6270_SR13.4_RMSE0.0768_SSIM0.7310.JPEG,img_6270_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
785,6279,images/img_6279_SR8.8_RMSE0.0486_SSIM0.7796.JPEG,img_6279_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
786,6294,images/img_6294_SR11.4_RMSE0.0652_SSIM0.6351.JPEG,img_6294_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
787,6311,images/img_6311_SR11.8_RMSE0.0595_SSIM0.7077.JPEG,img_6311_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
788,6319,images/img_6319_SR11.7_RMSE0.0296_SSIM0.8236.JPEG,img_6319_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
789,6326,images/img_6326_SR13.5_RMSE0.0619_SSIM0.6788.JPEG,img_6326_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
790,6328,images/img_6328_SR8.0_RMSE0.0561_SSIM0.7539.JPEG,img_6328_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
791,6358,images/img_6358_SR7.9_RMSE0.0208_SSIM0.8468.JPEG,img_6358_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
792,6359,images/img_6359_SR6.8_RMSE0.0280_SSIM0.8590.JPEG,img_6359_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
793,6364,images/img_6364_SR10.4_RMSE0.0196_SSIM0.9011.JPEG,img_6364_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
794,6365,images/img_6365_SR11.8_RMSE0.0736_SSIM0.5268.JPEG,img_6365_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
795,6368,images/img_6368_SR11.3_RMSE0.0765_SSIM0.5980.JPEG,img_6368_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
796,6372,images/img_6372_SR10.5_RMSE0.0233_SSIM0.8422.JPEG,img_6372_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
797,6376,images/img_6376_SR9.4_RMSE0.0398_SSIM0.8025.JPEG,img_6376_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
798,6380,images/img_6380_SR12.9_RMSE0.0716_SSIM0.6397.JPEG,img_6380_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
799,6399,images/img_6399_SR11.8_RMSE0.0798_SSIM0.6889.JPEG,img_6399_original.JPEG,deterministic_random_seed_905_from_first_6400_training_pairs
